step,reward
93712,11.80256175994873
188044,14.650681495666504
285574,15.846120834350586
368633,11.805510520935059
464471,11.072415351867676
559468,16.132291793823242
651986,14.255916595458984
738177,19.21369171142578
834813,10.456501007080078
926908,19.220125198364258
1013881,18.636377334594727
1097112,20.23590660095215
1182085,20.231616973876953
1265460,20.22732925415039
1344558,19.40567970275879
1426810,19.41586685180664
1509955,19.455883026123047
1592897,19.211009979248047
1672128,20.234834671020508
1755558,20.23590660095215
1839102,18.573843002319336
1922505,20.21875
2004545,20.23697853088379
2088381,20.230545043945312
2170667,20.23590660095215
2256445,20.240196228027344
2334370,20.234834671020508
2416387,20.24555778503418
2502535,20.24448585510254
2585402,20.234834671020508
2659739,19.220125198364258
2742683,20.232690811157227
2830584,20.230545043945312
2915533,20.238052368164062
2992201,20.230545043945312
3074966,20.224111557006836
3157574,20.230545043945312
3239922,20.233762741088867
3318214,20.21767807006836
3400852,19.446231842041016
3486180,20.225183486938477
3568962,20.230545043945312
3643760,20.221967697143555
3725716,20.226255416870117
3808449,20.22732925415039
3891486,20.240196228027344
3968943,20.231616973876953
4051334,20.211244583129883
4133215,20.21767807006836
4214973,20.22089385986328
4290425,20.224111557006836
4372325,19.452665328979492
4454975,20.221967697143555
4536760,20.22732925415039
4608700,20.21660614013672
4690163,20.223039627075195
4772912,20.22840118408203
4859223,20.226255416870117
4937240,20.21767807006836
5019887,20.225183486938477
5102246,20.229473114013672
5188407,20.22732925415039
5258982,20.239124298095703
5341444,20.23590660095215
5423074,20.24555778503418
5502674,20.225183486938477
5572920,20.23697853088379
5657706,20.230545043945312
5741264,20.234834671020508
5832535,20.232690811157227
5908867,20.242340087890625
6003951,20.22732925415039
6096989,20.231616973876953
6180995,20.232690811157227
6251491,20.239124298095703
6333280,20.241268157958984
6414890,20.225183486938477
6494502,20.22732925415039
6571278,20.24448585510254
6656340,19.46017074584961
6739491,20.24662971496582
6825692,20.21982192993164
6899986,20.22732925415039
6981923,20.233762741088867
7068542,20.2434139251709
7153205,20.230545043945312
7234714,20.21767807006836
7316540,20.229473114013672
7398024,20.21982192993164
7478435,20.214460372924805
7559717,20.231616973876953
7645737,20.223039627075195
7730523,20.215532302856445
7810703,20.231616973876953
7884628,20.226255416870117
7971692,18.61064338684082
8057975,20.211244583129883
8139962,20.21767807006836
8220571,20.213388442993164
8308737,20.21875
8400233,20.221967697143555
8483195,20.229473114013672
8563311,20.21660614013672
8646575,20.22840118408203
8729620,20.23590660095215
8803586,20.22089385986328
8886404,20.221967697143555
8968051,20.231616973876953
9049536,20.234834671020508
9125637,20.214460372924805
9207372,20.22840118408203
9304671,20.225183486938477
9392825,20.232690811157227
9460973,20.238052368164062
9542425,20.22732925415039
9624735,20.23697853088379
9706754,19.447303771972656
9780592,20.229473114013672
9861700,20.232690811157227
9946582,20.230545043945312
10027599,20.23590660095215
10099443,20.231616973876953
10177806,20.233762741088867
10264140,20.233762741088867
10350483,20.23697853088379
10425700,20.234834671020508
10512915,20.242340087890625
10599506,20.241268157958984
10679359,20.23697853088379
10755692,20.223039627075195
10839250,20.2434139251709
10925338,20.23697853088379
11007077,20.234834671020508
11076766,20.238052368164062
11161545,20.22089385986328
11243188,20.239124298095703
11327143,20.23590660095215
11404641,20.239124298095703
11486582,20.24662971496582
11571138,20.23697853088379
11655232,20.23590660095215
11729545,20.23590660095215
11816792,18.632089614868164
11911166,17.863323211669922
11994633,17.060243606567383
12070933,20.234834671020508
12152373,20.24662971496582
12235040,19.22226905822754
12316581,19.46017074584961
12390733,20.23590660095215
12470733,20.22732925415039
12552426,20.226255416870117
12635229,20.231616973876953
12704524,20.230545043945312
12783745,20.23590660095215
12869928,20.225183486938477
12951701,20.221967697143555
13034665,20.22840118408203
13120079,20.230545043945312
13205842,17.928220748901367
13282404,20.229473114013672
13356220,20.224111557006836
13439053,20.234834671020508
13521171,20.231616973876953
13599915,20.242340087890625
13678810,20.233762741088867
13753109,19.43229103088379
13836718,20.231616973876953
13918531,20.22089385986328
14003331,20.2434139251709
14078062,20.23697853088379
14161857,20.229473114013672
14242427,20.23590660095215
14321107,19.4440860748291
14399584,20.239124298095703
14478577,20.21982192993164
14560781,20.2434139251709
14645870,19.464460372924805
14718919,20.250919342041016
14801384,20.24448585510254
14897194,20.23697853088379
14977680,20.230545043945312
15066740,20.241268157958984
15163980,20.241268157958984
15263463,20.24662971496582
15346826,20.231616973876953
15447407,20.25628089904785
15547856,20.239124298095703
15633030,20.241268157958984
15729851,20.24662971496582
15830690,20.24448585510254
15932747,20.249847412109375
16003885,20.24448585510254
16102929,20.2434139251709
16204322,20.241268157958984
16298574,20.240196228027344
16399649,20.24555778503418
16500655,20.24770164489746
16599346,20.241268157958984
16675117,20.242340087890625
16771602,20.24770164489746
16872028,20.238052368164062
16951461,20.232690811157227
17051830,20.23590660095215
17152679,20.253063201904297
17252614,20.24770164489746
17338801,20.250919342041016
17439152,20.2487735748291
17538999,20.24770164489746
17631204,20.254135131835938
17730899,20.261642456054688
17831930,20.2434139251709
