step,reward
2500,8.288918495178223
5000,-5.103524684906006
7500,-8.173659324645996
10000,-1.9016144275665283
12500,-5.232020378112793
15000,-2.938413381576538
17500,0.20779094099998474
20000,-0.9340100288391113
22500,-0.3379516303539276
25000,0.3784438967704773
27500,-4.127507209777832
30000,-9.985666275024414
32500,-6.107955455780029
35000,-3.136625051498413
37500,-5.412178039550781
40000,-4.230349063873291
42500,-4.52921199798584
45000,-1.5886520147323608
47500,-6.5757670402526855
50000,-3.757838010787964
52500,-9.402005195617676
55000,-6.868245601654053
57500,-2.6107804775238037
60000,-3.75886869430542
62500,-6.096975326538086
65000,-7.137588977813721
67500,-4.748721122741699
70000,-6.21701192855835
72500,-4.246988296508789
75000,-11.192795753479004
77500,-8.554607391357422
80000,-5.999633312225342
82500,-5.256276607513428
85000,-4.258876323699951
87500,-6.219982624053955
90000,-3.5100154876708984
92500,-6.572783946990967
95000,-6.899348258972168
97500,-7.523088455200195
100000,-5.947245121002197
102500,-6.1967082023620605
105000,-7.491707801818848
107500,-6.767251491546631
110000,-3.7205445766448975
112500,-5.103275775909424
115000,-9.36870002746582
117500,-5.556980133056641
120000,-0.5531702637672424
122500,-7.099490642547607
125000,-3.4990267753601074
127500,-6.024155139923096
130000,-8.235978126525879
132500,-5.605503082275391
135000,-4.396612167358398
137500,-8.902379035949707
140000,-5.014444828033447
142500,-5.93229341506958
145000,-4.673807144165039
147500,-1.3163775205612183
150000,-5.733933925628662
152500,-5.984338760375977
155000,-5.314362525939941
157500,-6.08772087097168
160000,-5.111688137054443
162500,-7.233059883117676
165000,-10.3584566116333
167500,-4.046286582946777
170000,-9.519229888916016
172500,-9.282920837402344
175000,-4.039902210235596
177500,-11.410612106323242
180000,-6.88291072845459
182500,-6.354918003082275
185000,-4.015757083892822
187500,-7.92279577255249
190000,-8.364121437072754
192500,-6.431060314178467
195000,-4.434281826019287
197500,-5.669003009796143
200000,-3.995659351348877
202500,-1.8907185792922974
205000,-4.015172481536865
207500,-3.613460063934326
210000,-4.961136817932129
212500,-6.452294826507568
215000,-6.121792316436768
217500,-9.066872596740723
220000,-5.5723958015441895
222500,-5.564177513122559
225000,-5.301878452301025
227500,-6.067328929901123
230000,-6.9944562911987305
232500,-5.503437519073486
235000,-6.513858795166016
237500,-6.940935134887695
240000,-7.086991310119629
242500,-7.273317813873291
245000,-4.7467851638793945
247500,-4.19228982925415
250000,-2.8493258953094482
252500,-4.488757133483887
255000,-4.67344331741333
257500,-4.9183783531188965
260000,-7.147132396697998
262500,-4.468206405639648
265000,-2.1593382358551025
267500,-6.159286975860596
270000,-3.7717649936676025
272500,-8.376595497131348
275000,-6.443143844604492
277500,-4.105267524719238
280000,-3.810288190841675
282500,-5.20233678817749
285000,-6.267910480499268
287500,-4.9686150550842285
290000,-4.978314399719238
292500,-5.590595245361328
295000,-4.287726402282715
297500,-4.601469993591309
300000,-3.64349627494812
302500,-3.262986660003662
305000,-5.6681742668151855
307500,-6.174239158630371
310000,-2.271803617477417
312500,-4.289292335510254
315000,-7.835936546325684
317500,-2.2353572845458984
320000,-6.818487644195557
322500,-1.947778582572937
325000,-4.589164733886719
327500,-4.6523966789245605
