step,reward
10000,-124.32138061523438
20000,-88.02201843261719
30000,-66.07415771484375
40000,-64.41910552978516
50000,-77.90849304199219
60000,-78.7907943725586
70000,-60.888729095458984
80000,-74.7611083984375
90000,-61.90772247314453
100000,-72.47840118408203
110000,-71.054443359375
120000,-78.27350616455078
130000,-65.04003143310547
140000,-81.3316421508789
150000,-79.31219482421875
160000,-77.16946411132812
170000,-78.49907684326172
180000,-62.43571472167969
190000,-78.9188003540039
200000,-76.34358215332031
210000,-63.305633544921875
220000,-83.73019409179688
230000,-69.26593017578125
240000,-55.22486114501953
250000,-65.32273864746094
260000,-90.57047271728516
270000,-70.31673431396484
280000,-73.7476577758789
290000,-61.24528884887695
300000,-79.26751708984375
310000,-72.58026123046875
320000,-82.84589385986328
330000,-78.5251235961914
340000,-79.1321029663086
350000,-74.83930969238281
360000,-85.22489166259766
370000,-78.7956314086914
380000,-58.976661682128906
390000,-73.4507827758789
400000,-81.02569580078125
410000,-89.76873016357422
420000,-70.21866607666016
430000,-84.59080505371094
440000,-78.11106872558594
450000,-76.51216888427734
460000,-70.72216796875
470000,-64.31871032714844
480000,-73.27057647705078
490000,-72.95071411132812
500000,-73.67408752441406
510000,-72.74313354492188
520000,-65.83299255371094
530000,-69.5616455078125
540000,-67.34606170654297
550000,-85.36460876464844
560000,-58.83652114868164
570000,-78.97988891601562
580000,-60.899574279785156
590000,-75.219482421875
600000,-67.94349670410156
610000,-82.56950378417969
620000,-62.76651382446289
630000,-80.91852569580078
640000,-66.81961822509766
650000,-74.42906188964844
660000,-67.35033416748047
670000,-65.83213806152344
680000,-71.40989685058594
690000,-82.82646942138672
700000,-76.7658462524414
710000,-83.11102294921875
720000,-64.00578308105469
730000,-68.45073699951172
740000,-61.92768478393555
750000,-75.03003692626953
760000,-62.093666076660156
770000,-77.13777923583984
780000,-59.669639587402344
790000,-54.745845794677734
800000,-83.69342803955078
810000,-85.68579864501953
820000,-63.15692138671875
830000,-78.75211334228516
840000,-83.52730560302734
850000,-66.80104064941406
860000,-55.166603088378906
870000,-74.85685729980469
880000,-80.5772933959961
890000,-81.93290710449219
900000,-69.43438720703125
910000,-76.41755676269531
920000,-72.36138153076172
930000,-73.58222961425781
940000,-66.81206512451172
950000,-60.134002685546875
960000,-56.580711364746094
970000,-68.73770904541016
980000,-70.67174530029297
990000,-73.31153106689453
1000000,-71.01956939697266
1010000,-70.24252319335938
1020000,-77.99227905273438
1030000,-84.51454162597656
1040000,-60.882469177246094
1050000,-79.48648834228516
1060000,-86.12944030761719
1070000,-66.55841064453125
1080000,-69.96100616455078
1090000,-78.61974334716797
1100000,-80.5582046508789
1110000,-71.41502380371094
1120000,-64.21905517578125
1130000,-81.03404235839844
1140000,-63.94498062133789
1150000,-53.578407287597656
1160000,-60.77342987060547
1170000,-63.635459899902344
1180000,-71.75624084472656
1190000,-67.56526947021484
1200000,-72.21528625488281
1210000,-49.09929275512695
1220000,-73.13099670410156
1230000,-70.03688049316406
1240000,-63.38481903076172
1250000,-79.388427734375
1260000,-80.50800323486328
1270000,-71.91535186767578
1280000,-73.55106353759766
1290000,-64.9496841430664
1300000,-78.25215911865234
1310000,-67.72789001464844
1320000,-62.610755920410156
1330000,-65.99469757080078
1340000,-63.90401840209961
1350000,-72.50847625732422
1360000,-80.92670440673828
1370000,-74.98167419433594
1380000,-87.74159240722656
1390000,-62.593414306640625
1400000,-55.37357711791992
1410000,-57.344635009765625
1420000,-61.92400360107422
1430000,-78.76053619384766
1440000,-64.13372039794922
1450000,-73.467041015625
1460000,-73.54325866699219
1470000,-92.95742797851562
1480000,-81.52777099609375
1490000,-92.99220275878906
1500000,-76.93785858154297
1510000,-76.38148498535156
1520000,-75.44934844970703
1530000,-74.921142578125
1540000,-56.19813537597656
1550000,-81.85179138183594
1560000,-64.65125274658203
1570000,-80.3315200805664
1580000,-65.55548095703125
1590000,-76.37994384765625
1600000,-71.18485260009766
1610000,-77.02642059326172
1620000,-65.71343231201172
1630000,-68.04326629638672
1640000,-79.56166076660156
1650000,-77.97187805175781
1660000,-78.91568756103516
1670000,-78.17549896240234
1680000,-70.64893341064453
1690000,-63.62826919555664
1700000,-85.8775634765625
1710000,-66.40084075927734
1720000,-67.93856048583984
1730000,-79.29570770263672
1740000,-82.42951202392578
1750000,-67.06251525878906
1760000,-75.07360076904297
1770000,-65.68221282958984
1780000,-70.02528381347656
1790000,-65.4322509765625
1800000,-65.8929214477539
1810000,-71.07062530517578
1820000,-69.97463989257812
1830000,-67.7137680053711
1840000,-60.99500274658203
1850000,-79.24867248535156
1860000,-77.9886703491211
1870000,-87.68272399902344
1880000,-67.11705017089844
1890000,-84.49533081054688
1900000,-66.97061920166016
1910000,-80.57374572753906
1920000,-63.65535354614258
1930000,-71.1612777709961
1940000,-63.138797760009766
1950000,-71.86885070800781
1960000,-64.3976058959961
1970000,-58.891326904296875
1980000,-67.62165069580078
1990000,-74.29179382324219
2000000,-58.563385009765625
