step,reward
33316,4.51192045211792
66982,8.339073181152344
102652,9.144205093383789
137458,9.962748527526855
172238,10.345529556274414
207571,11.025827407836914
242350,11.88559627532959
276646,11.421854019165039
311238,11.626158714294434
346890,10.835265159606934
381753,11.993046760559082
417222,11.878146171569824
452405,11.244039535522461
487633,11.699502944946289
522537,11.497682571411133
557755,10.184768676757812
593216,10.782781600952148
627982,11.036258697509766
662898,11.203145980834961
697985,11.967881202697754
733120,12.033609390258789
768448,12.089404106140137
803049,12.005297660827637
838155,12.153642654418945
873189,12.630463600158691
908711,13.071357727050781
944325,12.129801750183105
979522,12.152979850769043
1014867,12.901987075805664
1050011,11.393046379089355
1084897,12.714404106140137
1120276,11.928145408630371
1155848,12.277152061462402
1191167,13.359602928161621
1226022,13.043542861938477
1261321,11.510927200317383
1296872,11.722847938537598
1331533,11.58211898803711
1366199,12.561092376708984
1401748,11.697019577026367
1437216,12.911589622497559
1472452,11.473840713500977
1507941,12.649337768554688
1543761,13.056622505187988
1578707,12.04966926574707
1613371,13.206622123718262
1648391,12.623675346374512
1683172,11.199999809265137
1718685,11.13476848602295
1754392,11.807616233825684
1789172,12.569867134094238
1823723,11.333609580993652
1859017,11.630794525146484
1894713,11.445860862731934
1929313,11.30347728729248
1964222,11.884933471679688
1999274,11.673013687133789
2034743,12.282450675964355
2070173,10.58377456665039
2105224,11.830794334411621
2140095,11.032118797302246
2174699,10.781126022338867
2209502,11.49023151397705
2244063,11.411754608154297
2279825,10.703642845153809
2315372,12.233278274536133
2350181,10.928808212280273
2385744,11.263907432556152
2420805,12.071357727050781
2455866,12.688907623291016
2491049,10.854304313659668
2526293,11.727317810058594
2561608,9.450827598571777
2596632,11.244867324829102
2631608,10.540894508361816
2666653,10.435596466064453
2701804,11.369536399841309
2736787,11.463576316833496
2771800,11.257285118103027
2806494,11.48178768157959
2841749,11.557616233825684
2876909,11.394536018371582
2912085,11.429800987243652
2947050,12.556622505187988
2982344,13.843377113342285
3017438,12.439403533935547
3052465,11.326821327209473
3087392,13.16788101196289
3122364,11.6019868850708
3157774,11.436589241027832
3192780,10.732284545898438
3227551,10.850496292114258
3262991,10.526159286499023
3298005,10.348675727844238
3332868,11.610430717468262
3368130,9.713079452514648
3403366,10.565563201904297
3437707,11.176655769348145
3472779,11.132285118103027
3507981,9.693211555480957
3542857,11.305794715881348
3577276,12.006953239440918
3612689,13.371026039123535
3648299,12.261754989624023
3683560,12.493874549865723
3718369,12.241059303283691
3753554,10.457615852355957
3789187,11.615066528320312
3824543,12.349006652832031
3859556,11.10877513885498
3894424,12.348840713500977
3929463,11.322516441345215
3964244,12.934271812438965
3999876,11.856125831604004
4034828,12.054636001586914
4069927,11.527152061462402
4104796,11.310430526733398
4139864,11.907946586608887
4174947,11.138410568237305
4210479,12.396191596984863
4245578,11.499503135681152
4280442,11.295198440551758
4315400,12.010099411010742
4350328,13.074172019958496
4385946,13.465396881103516
4421219,12.879801750183105
4456533,13.040894508361816
4491542,12.478642463684082
4526711,12.987086296081543
4561695,12.37417221069336
4596672,11.893874168395996
4631566,12.223012924194336
4666370,11.648344039916992
4701526,12.204304695129395
4736442,12.461257934570312
4771780,12.976490020751953
4807287,12.588741302490234
4842695,12.879966735839844
4877585,12.475993156433105
4912888,12.577980041503906
4948067,12.404801368713379
4983010,13.197351455688477
5017937,11.932781219482422
5052949,11.302980422973633
5087886,10.939900398254395
