step,reward
20000,-3.0
40000,-0.4000000059604645
60000,0.4000000059604645
80000,-0.20000000298023224
100000,0.20000000298023224
120000,0.20000000298023224
140000,0.0
160000,0.6000000238418579
180000,-0.800000011920929
200000,0.20000000298023224
220000,0.20000000298023224
240000,0.20000000298023224
260000,0.20000000298023224
280000,0.20000000298023224
300000,0.4000000059604645
320000,1.2000000476837158
340000,0.4000000059604645
360000,0.0
380000,0.6000000238418579
400000,0.20000000298023224
420000,0.0
440000,-0.20000000298023224
460000,0.20000000298023224
480000,0.4000000059604645
500000,24.600000381469727
520000,34.599998474121094
540000,20.399999618530273
560000,16.799999237060547
580000,30.200000762939453
600000,41.599998474121094
620000,44.20000076293945
640000,47.0
660000,46.0
680000,47.20000076293945
700000,47.400001525878906
720000,47.20000076293945
740000,48.20000076293945
760000,48.0
780000,48.20000076293945
800000,48.0
820000,48.400001525878906
840000,49.20000076293945
860000,48.599998474121094
880000,48.79999923706055
900000,49.20000076293945
920000,48.599998474121094
940000,48.400001525878906
960000,49.0
980000,49.20000076293945
1000000,49.20000076293945
1020000,49.400001525878906
1040000,49.0
1060000,49.20000076293945
1080000,49.0
1100000,48.20000076293945
1120000,49.400001525878906
1140000,49.0
1160000,49.0
1180000,48.20000076293945
1200000,49.20000076293945
1220000,49.400001525878906
1240000,49.599998474121094
1260000,48.79999923706055
1280000,49.0
1300000,49.0
1320000,48.79999923706055
1340000,49.599998474121094
1360000,48.79999923706055
1380000,48.79999923706055
1400000,48.400001525878906
1420000,49.0
1440000,49.20000076293945
1460000,48.599998474121094
1480000,49.400001525878906
1500000,49.400001525878906
1520000,49.0
1540000,49.20000076293945
1560000,49.20000076293945
1580000,48.400001525878906
1600000,49.20000076293945
1620000,48.599998474121094
1640000,49.0
1660000,49.0
1680000,48.400001525878906
1700000,48.599998474121094
1720000,49.0
1740000,48.599998474121094
1760000,49.20000076293945
1780000,49.0
1800000,49.0
1820000,49.20000076293945
1840000,49.20000076293945
1860000,49.0
1880000,49.400001525878906
1900000,48.79999923706055
1920000,48.79999923706055
1940000,48.599998474121094
1960000,49.400001525878906
1980000,48.599998474121094
2000000,48.79999923706055
2020000,48.79999923706055
2040000,48.79999923706055
2060000,49.0
2080000,49.0
2100000,49.20000076293945
2120000,49.0
2140000,48.599998474121094
2160000,49.20000076293945
2180000,48.400001525878906
2200000,49.20000076293945
2220000,48.79999923706055
2240000,49.20000076293945
2260000,49.0
2280000,49.20000076293945
2300000,49.0
2320000,48.79999923706055
2340000,49.400001525878906
2360000,49.0
2380000,49.0
2400000,49.400001525878906
2420000,49.0
2440000,48.599998474121094
2460000,49.599998474121094
2480000,48.400001525878906
2500000,49.20000076293945
2520000,49.0
2540000,49.20000076293945
2560000,49.20000076293945
2580000,49.20000076293945
2600000,48.79999923706055
2620000,49.0
2640000,49.400001525878906
2660000,49.400001525878906
2680000,49.0
2700000,49.20000076293945
2720000,49.0
2740000,49.20000076293945
2760000,49.400001525878906
2780000,49.79999923706055
2800000,48.79999923706055
2820000,48.79999923706055
2840000,49.20000076293945
2860000,48.599998474121094
2880000,49.0
2900000,49.0
2920000,49.599998474121094
2940000,49.400001525878906
2960000,48.79999923706055
2980000,49.0
3000000,49.20000076293945
3020000,48.400001525878906
3040000,48.79999923706055
3060000,49.0
3080000,49.0
3100000,49.20000076293945
3120000,49.0
3140000,48.599998474121094
