step,reward
26590,0.0
48164,0.0
68388,0.0
88896,0.0
110605,-0.10000000149011612
131275,0.0
152882,0.0
177745,0.0
199570,0.0
220868,0.0
239948,0.0
259919,-0.10000000149011612
283558,0.0
310192,0.0
330687,0.0
354748,-0.10000000149011612
378840,0.0
409730,-0.10000000149011612
437903,0.0
467200,0.0
487652,0.0
510911,0.0
540211,-0.10000000149011612
573348,0.0
597094,0.0
615608,0.0
644620,0.0
674143,0.0
697565,0.0
715027,0.0
735226,0.0
763383,-0.10000000149011612
780297,-0.10000000149011612
797308,0.0
819508,-0.10000000149011612
841426,0.0
864564,-0.10000000149011612
889399,-0.10000000149011612
912954,-0.10000000149011612
937268,-0.10000000149011612
963943,-0.10000000149011612
991689,-0.10000000149011612
1016996,-0.10000000149011612
1041265,0.0
1066593,-0.10000000149011612
1089454,-0.10000000149011612
1115110,-0.10000000149011612
1141208,0.0
1167333,-0.20000000298023224
1195792,0.0
1222693,0.0
1249946,-0.10000000149011612
1276542,0.0
1300791,0.0
1323212,0.0
1339427,-0.10000000149011612
1368014,-0.10000000149011612
1386727,-0.10000000149011612
1408767,-0.10000000149011612
1435264,-0.30000001192092896
1462761,0.0
1481200,0.0
1503818,-0.10000000149011612
1528866,0.0
1546138,-0.10000000149011612
1578741,-0.10000000149011612
1614214,0.0
1648920,0.0
1681000,0.0
1712306,0.0
1747032,-0.10000000149011612
1782427,0.10000000149011612
1813026,-0.10000000149011612
1845603,-0.10000000149011612
1877512,-0.10000000149011612
1912340,0.0
1947378,-0.10000000149011612
1980638,0.0
