step,reward
41234,-0.4816286265850067
82473,-1.5025676488876343
124177,4.771511554718018
165937,4.22245454788208
208181,2.1810808181762695
255636,111.18011474609375
304332,211.5951690673828
353260,151.9717559814453
398930,200.79238891601562
447354,312.5853576660156
494579,176.86285400390625
546328,208.95989990234375
593706,242.48768615722656
642988,245.17135620117188
690508,284.80487060546875
739460,343.2799987792969
790506,300.0887756347656
839841,315.0921325683594
888382,291.5412292480469
935772,280.6838684082031
984857,267.2752685546875
1032112,249.4673309326172
1079042,302.3543701171875
1127431,266.0627136230469
1177048,166.83953857421875
1225201,232.41221618652344
1271800,239.09698486328125
1320119,246.18600463867188
1366866,246.27432250976562
1413896,260.768310546875
1461561,313.36688232421875
1507343,143.2545166015625
1553074,221.54815673828125
1602314,245.07281494140625
1648355,213.0910186767578
1694612,248.67860412597656
1740430,291.8979187011719
1786459,248.52529907226562
1833576,259.2347106933594
1878976,282.84490966796875
1924042,251.660400390625
1969436,250.4447784423828
2014748,236.7520751953125
2062895,295.3671569824219
2109127,288.3596496582031
2154851,293.05413818359375
2201072,326.9091796875
2248584,279.9239196777344
2296967,213.0730438232422
2343243,240.55467224121094
2389212,272.4471130371094
2436173,324.9360656738281
2482141,248.48696899414062
2530620,277.3915710449219
2576969,263.6252746582031
2621636,228.97335815429688
2666822,259.38507080078125
2711801,288.5176696777344
2757735,303.5052490234375
2802825,244.32908630371094
2846916,239.76681518554688
2893507,226.1998291015625
2937129,239.715576171875
2982765,253.46710205078125
3028467,322.1437683105469
3072741,309.767822265625
3121204,206.55184936523438
3167755,261.7544250488281
3214151,268.640380859375
3259900,291.54290771484375
3304817,281.40673828125
3350102,311.4559326171875
3394288,265.244873046875
3440990,257.4596252441406
3486972,324.8091735839844
3532685,319.18792724609375
3577495,261.1923828125
3624995,286.8799133300781
3668860,294.7008972167969
3715888,244.40386962890625
3760484,256.3991394042969
3806553,261.34112548828125
3851571,243.0852813720703
3896507,296.2823181152344
3941421,279.8466796875
3986721,240.65789794921875
4031911,249.97698974609375
4077812,232.82305908203125
4122090,239.18113708496094
4168221,271.3767395019531
4214703,240.96194458007812
4259767,270.3319091796875
4305841,259.4378967285156
4352334,262.1280517578125
4397531,270.7442626953125
4441321,279.5512390136719
4486646,257.092529296875
4532641,245.1647186279297
4579089,346.5930480957031
4624151,258.252685546875
4668190,287.63250732421875
4714716,305.2786560058594
4759406,283.179443359375
4804733,235.06307983398438
4849447,291.47882080078125
4893855,260.74224853515625
4937483,287.421875
4982581,282.85986328125
5026055,240.54074096679688
5070366,277.004638671875
5115901,262.97210693359375
5161425,260.5330810546875
5206552,282.68402099609375
5251649,290.2669982910156
5295853,262.1310119628906
5341053,288.70379638671875
5385692,280.35992431640625
5430992,262.2736511230469
5475742,279.02716064453125
5522809,285.3210754394531
5568659,236.19642639160156
5614747,251.64059448242188
5659462,260.8221740722656
5704787,309.78192138671875
5748988,276.1422119140625
5794747,283.6770324707031
5838105,267.1986389160156
5881666,278.48614501953125
5924980,275.2047424316406
5969448,224.7334747314453
6014281,252.96559143066406
6058835,311.7292175292969
6102484,252.979736328125
6146860,323.42626953125
6191843,262.5771484375
6236059,235.52813720703125
6282050,278.9909362792969
6326129,212.25807189941406
6370352,282.7917175292969
6415024,251.7923583984375
6460069,293.615234375
6504469,269.45062255859375
6550672,257.31964111328125
6594855,264.44134521484375
6639482,265.5456237792969
6686432,264.42327880859375
6732360,276.4553527832031
6776059,243.03646850585938
6822201,275.49359130859375
6866633,237.2257080078125
6909875,245.12733459472656
6954376,242.13746643066406
7001419,263.8570556640625
7046371,263.1685791015625
7089409,277.5361022949219
7132700,268.67816162109375
7177094,268.27423095703125
7219896,255.04502868652344
7268810,211.39305114746094
7313846,294.51788330078125
7358596,253.11785888671875
7403254,272.74395751953125
7448552,308.49810791015625
7492886,288.6399230957031
7538101,285.0476989746094
7583871,286.3576354980469
7627494,246.5802001953125
7671361,263.73187255859375
7716297,267.3448486328125
7761024,251.32293701171875
7804138,322.4858093261719
7847795,268.0877990722656
7892366,270.207275390625
7935349,236.90585327148438
7978597,275.5607604980469
8023368,251.40097045898438
8066811,259.4470520019531
8112534,245.08193969726562
8157221,265.6724548339844
8201743,264.5144348144531
8245974,244.3431396484375
8291138,262.3321838378906
8336184,249.19920349121094
8381922,311.2621765136719
8428211,331.41900634765625
8470492,274.6993103027344
8514649,273.7394714355469
8558238,237.1642303466797
8602227,273.7635192871094
8646713,222.01686096191406
8694897,252.24713134765625
8741820,261.9260559082031
8785484,295.8873596191406
8830068,239.28961181640625
8874511,273.6174011230469
8918244,276.2703857421875
8961244,262.4696960449219
9006887,259.517822265625
9052664,290.8319091796875
9099889,262.7809143066406
9144026,277.92462158203125
9188596,264.6274108886719
9231884,281.1642150878906
9277182,298.8640441894531
9322071,269.4325866699219
9366139,258.4095764160156
9409581,263.71026611328125
9453633,275.76171875
9497922,319.7633056640625
9541430,269.7840576171875
9584281,295.18511962890625
9630215,248.1497802734375
9675494,265.4314880371094
9722948,238.72976684570312
9768182,257.6953430175781
9813619,294.23297119140625
9857929,224.58493041992188
9904899,267.5508728027344
9948608,265.7944641113281
9991861,293.91510009765625
10036640,268.7196350097656
10080971,269.2637023925781
10125099,288.0641784667969
10168787,248.3953857421875
10213080,262.8455505371094
10257581,298.57342529296875
10301827,274.23468017578125
10347832,284.7874755859375
10393733,264.4013671875
10439834,302.18212890625
10484485,276.43072509765625
10531264,249.53829956054688
10576281,230.80674743652344
10620701,289.28424072265625
10663940,277.32867431640625
10710760,237.54391479492188
10754146,286.0796813964844
10797940,273.7518005371094
10841484,304.6404724121094
10886182,286.7920837402344
10929698,280.96893310546875
10976830,248.72286987304688
11020490,284.9948425292969
11064718,261.9557189941406
11110330,236.62298583984375
11155819,264.80987548828125
11200050,279.934326171875
11244458,267.8758239746094
11287601,271.02801513671875
11332188,279.3520812988281
11375644,229.9405517578125
11419329,274.4099426269531
11463462,267.53607177734375
11506785,294.2915954589844
11550787,274.6648864746094
11593858,265.07916259765625
11639376,231.9711151123047
11682588,266.0663146972656
11727917,249.5590057373047
11771546,269.36370849609375
11815902,215.86868286132812
11860509,261.93939208984375
11905456,259.17626953125
11950800,253.05377197265625
11995719,302.2593994140625
12039912,255.92169189453125
12085106,276.41925048828125
12129336,255.101318359375
12174807,269.0340881347656
12219246,256.9181213378906
12263715,262.09906005859375
12307194,274.70770263671875
12351525,284.7287902832031
12396615,239.4658203125
12442676,280.6231384277344
12486817,281.4228515625
12531155,230.11990356445312
12574709,270.87860107421875
12622199,283.7995910644531
12666659,257.1993103027344
12713289,279.29766845703125
12756588,255.18399047851562
12800990,244.85400390625
12845975,287.2176208496094
12889590,296.669921875
12933579,299.2205810546875
12978512,263.44061279296875
13023579,279.78179931640625
13066966,278.7136535644531
13112490,265.75848388671875
13155276,283.7984619140625
13199050,284.6678771972656
13244153,245.87982177734375
13288164,263.84271240234375
13335109,276.16943359375
13378168,289.19970703125
13422795,285.409912109375
13467419,271.1615905761719
13512858,251.4869384765625
13558653,313.8392639160156
13602658,288.4847412109375
13647937,286.1572570800781
13691837,284.5812072753906
13735579,292.48565673828125
13782033,235.13186645507812
13826335,266.984130859375
13869470,222.98013305664062
13914144,318.5448913574219
13958413,304.31494140625
14002731,265.6871032714844
14046341,270.584716796875
14092105,299.6605224609375
14136608,256.525146484375
14179569,239.46124267578125
14224883,283.9042663574219
14268419,278.2851867675781
14313463,288.00665283203125
14358338,256.2685241699219
14402258,240.42990112304688
14448468,271.354248046875
14493198,310.44659423828125
14537738,275.9881896972656
14580870,284.39178466796875
14627573,285.1687316894531
14673188,242.46649169921875
14715999,302.015625
14758821,287.7395935058594
14803185,260.8464660644531
14847125,238.42617797851562
14891627,288.0870666503906
14935813,284.8697509765625
14980763,252.52085876464844
15024871,314.0378723144531
15068429,277.94366455078125
15113904,279.2091369628906
15156310,281.0995178222656
15200279,248.64541625976562
15246353,262.1728210449219
15291490,300.4071960449219
15336109,264.6229553222656
15379435,260.5663146972656
15424362,323.59906005859375
15468330,233.1045684814453
15511768,260.8070983886719
15555624,265.15972900390625
15600018,288.3983154296875
15643938,249.2605743408203
15687463,310.457275390625
15731235,280.7164306640625
15773134,247.53562927246094
15816605,288.1437072753906
15859878,268.91351318359375
15905339,269.11328125
15951672,227.98040771484375
15996789,283.0735778808594
16041136,276.9129943847656
16084636,274.4270324707031
16129806,270.163818359375
16174908,244.71470642089844
16219004,266.6460266113281
16262330,286.3282775878906
16306749,322.97186279296875
16350417,247.72109985351562
16393519,300.333740234375
16437635,272.08807373046875
16481244,232.223876953125
16525375,302.4295959472656
16570245,258.39300537109375
16613387,206.18580627441406
16657770,285.3531494140625
16701129,296.84600830078125
16746496,276.31982421875
16789948,284.9971618652344
16833435,270.60479736328125
16877281,263.4125061035156
16920197,268.1960754394531
16963452,307.951416015625
17008570,272.2878723144531
17053739,296.5191955566406
17097586,261.20147705078125
17141471,270.8155822753906
17184814,282.5188293457031
17231363,238.6151885986328
17278493,246.69749450683594
17321823,263.4601745605469
17365390,267.5926513671875
17408148,310.9356384277344
17450719,273.4117736816406
17496152,272.9451599121094
17542168,266.21624755859375
